scenario,ewoc,burn_in,simulation,true_mtd,closest_target_dose,selected_mtd,selected_without_final_ewoc,ewoc_final_downshift,additional_duration_weeks,total_duration_weeks,stopped_early,n_total,n_new,n_acute_tox,n_subacute_tox,any_acute_tox,any_subacute_tox,n_above_true_mtd,pct_above_true_mtd,n_L0,n_L1,n_L2,n_L3,n_L4,n_new_L0,n_new_L1,n_new_L2,n_new_L3,n_new_L4
Acute low,EWOC during + final,True,41,4,4,3,3,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,42,4,4,2,2,0,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,43,4,4,4,4,0,96.0,120.0,False,30,24,1,1,True,True,0,0.0,0,6,5,15,4,0,0,5,15,4
Acute low,EWOC during + final,True,44,4,4,2,2,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,45,4,4,3,4,1,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,4,15,5,0,0,4,15,5
Acute low,EWOC during + final,True,46,4,4,4,4,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,4,4,16,0,0,4,4,16
Acute low,EWOC during + final,True,47,4,4,3,3,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,6,6,10,8,0,0,6,10,8
Acute low,EWOC during + final,True,48,4,4,2,2,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute low,EWOC during + final,True,49,4,4,2,2,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,50,4,4,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,19,5,0,0,0,19,5,0
Acute low,EWOC during + final,True,51,4,4,3,3,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,7,17,0,0,0,7,17,0
Acute low,EWOC during + final,True,52,4,4,4,4,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,4,15,5,0,0,4,15,5
Acute low,EWOC during + final,True,53,4,4,3,3,0,96.0,120.0,False,30,24,1,5,True,True,0,0.0,0,6,14,10,0,0,0,14,10,0
Acute low,EWOC during + final,True,54,4,4,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Acute low,EWOC during + final,True,55,4,4,3,4,1,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,5,13,6,0,0,5,13,6
Acute low,EWOC during + final,True,56,4,4,3,4,1,96.0,120.0,False,30,24,0,5,False,True,0,0.0,0,6,5,14,5,0,0,5,14,5
Acute low,EWOC during + final,True,57,4,4,3,4,1,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,5,13,6,0,0,5,13,6
Acute low,EWOC during + final,True,58,4,4,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Acute low,EWOC during + final,True,59,4,4,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Acute low,EWOC during + final,True,60,4,4,3,3,0,96.0,120.0,False,30,24,2,5,True,True,0,0.0,0,6,7,17,0,0,0,7,17,0
Acute low,EWOC during + final,True,61,4,4,3,4,1,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,4,7,13,0,0,4,7,13
Acute low,EWOC during + final,True,62,4,4,2,2,0,96.0,120.0,False,30,24,2,0,True,False,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute low,EWOC during + final,True,63,4,4,4,4,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,3,6,15,0,0,3,6,15
Acute low,EWOC during + final,True,64,4,4,3,3,0,96.0,120.0,False,30,24,1,4,True,True,0,0.0,0,9,15,6,0,0,3,15,6,0
Acute low,EWOC during + final,True,65,4,4,3,4,1,96.0,120.0,False,30,24,2,5,True,True,0,0.0,0,6,7,13,4,0,0,7,13,4
Acute low,EWOC during + final,True,66,4,4,3,3,0,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,3,15,6,0,0,3,15,6
Acute low,EWOC during + final,True,67,4,4,2,2,0,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,68,4,4,3,4,1,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,4,16,4,0,0,4,16,4
Acute low,EWOC during + final,True,69,4,4,3,3,0,96.0,120.0,False,30,24,1,4,True,True,0,0.0,0,6,7,17,0,0,0,7,17,0
Acute low,EWOC during + final,True,70,4,4,3,4,1,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,5,15,4,0,0,5,15,4
Acute low,EWOC during + final,True,71,4,4,4,4,0,96.0,120.0,False,30,24,0,3,False,True,0,0.0,0,6,3,4,17,0,0,3,4,17
Acute low,EWOC during + final,True,72,4,4,4,4,0,96.0,120.0,False,30,24,1,0,True,False,0,0.0,0,6,5,3,16,0,0,5,3,16
Acute low,EWOC during + final,True,73,4,4,3,4,1,96.0,120.0,False,30,24,1,5,True,True,0,0.0,0,6,4,11,9,0,0,4,11,9
Acute low,EWOC during + final,True,74,4,4,2,2,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,75,4,4,2,2,0,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,24,6,0,0,0,18,6,0,0
Acute low,EWOC during + final,True,76,4,4,3,4,1,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,3,12,9,0,0,3,12,9
Acute low,EWOC during + final,True,77,4,4,3,4,1,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,4,12,8,0,0,4,12,8
Acute low,EWOC during + final,True,78,4,4,2,2,0,96.0,120.0,False,30,24,1,4,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,79,4,4,3,3,0,96.0,120.0,False,30,24,1,1,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,80,4,4,2,2,0,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,81,4,4,3,4,1,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,6,15,3,0,0,6,15,3
Acute low,EWOC during + final,True,82,4,4,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Acute low,EWOC during + final,True,83,4,4,3,3,0,96.0,120.0,False,30,24,3,5,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Acute low,EWOC during + final,True,84,4,4,2,3,1,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,17,7,0,0,0,17,7,0
Acute low,EWOC during + final,True,85,4,4,4,4,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,4,15,5,0,0,4,15,5
Acute low,EWOC during + final,True,86,4,4,3,4,1,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,5,15,4,0,0,5,15,4
Acute low,EWOC during + final,True,87,4,4,2,3,1,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Acute low,EWOC during + final,True,88,4,4,3,3,0,96.0,120.0,False,30,24,1,1,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,89,4,4,3,3,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,8,16,0,0,0,8,16,0
Acute low,EWOC during + final,True,90,4,4,3,4,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,4,3,17,0,0,4,3,17
Acute low,EWOC during + final,True,91,4,4,3,4,1,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,3,19,2,0,0,3,19,2
Acute low,EWOC during + final,True,92,4,4,3,4,1,96.0,120.0,False,30,24,0,4,False,True,0,0.0,0,6,4,15,5,0,0,4,15,5
Acute low,EWOC during + final,True,93,4,4,4,4,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,7,3,14,0,0,7,3,14
Acute low,EWOC during + final,True,94,4,4,3,4,1,96.0,120.0,False,30,24,0,4,False,True,0,0.0,0,6,5,10,9,0,0,5,10,9
Acute low,EWOC during + final,True,95,4,4,4,4,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,4,5,15,0,0,4,5,15
Acute low,EWOC during + final,True,96,4,4,3,3,0,96.0,120.0,False,30,24,2,0,True,False,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,97,4,4,3,3,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,6,4,16,4,0,0,4,16,4
Acute low,EWOC during + final,True,98,4,4,3,3,0,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,19,5,0,0,0,19,5,0
Acute low,EWOC during + final,True,99,4,4,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Acute low,EWOC during + final,True,100,4,4,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,16,8,0,0,0,16,8,0
Acute low,EWOC during + final,True,101,4,4,3,4,1,96.0,120.0,False,30,24,3,4,True,True,0,0.0,0,6,4,15,5,0,0,4,15,5
Acute low,EWOC during + final,True,102,4,4,3,4,1,96.0,120.0,False,30,24,0,5,False,True,0,0.0,0,6,3,11,10,0,0,3,11,10
Acute low,EWOC during + final,True,103,4,4,2,2,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,104,4,4,3,3,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,105,4,4,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,True,106,4,4,2,3,1,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,True,107,4,4,2,3,1,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,6,19,5,0,0,0,19,5,0
Acute low,EWOC during + final,True,108,4,4,3,3,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,6,13,5,0,0,6,13,5
Acute low,EWOC during + final,True,109,4,4,3,4,1,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,4,16,4,0,0,4,16,4
Acute low,EWOC during + final,True,110,4,4,3,4,1,96.0,120.0,False,30,24,3,5,True,True,0,0.0,0,6,6,13,5,0,0,6,13,5
Acute low,EWOC during + final,True,111,4,4,3,3,0,96.0,120.0,False,30,24,1,1,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Acute low,EWOC during + final,True,112,4,4,2,2,0,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute low,EWOC during + final,True,113,4,4,3,4,1,96.0,120.0,False,30,24,3,4,True,True,0,0.0,0,6,5,7,12,0,0,5,7,12
Acute low,EWOC during + final,True,114,4,4,3,4,1,96.0,120.0,False,30,24,1,4,True,True,0,0.0,0,6,5,14,5,0,0,5,14,5
Acute low,EWOC during + final,True,115,4,4,3,3,0,96.0,120.0,False,30,24,1,4,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,116,4,4,3,4,1,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,4,13,7,0,0,4,13,7
Acute low,EWOC during + final,True,117,4,4,3,4,1,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,4,14,6,0,0,4,14,6
Acute low,EWOC during + final,True,118,4,4,2,3,1,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,119,4,4,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,17,7,0,0,0,17,7,0
Acute low,EWOC during + final,True,120,4,4,3,4,1,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,4,17,3,0,0,4,17,3
Acute low,EWOC during + final,True,121,4,4,3,4,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,4,12,8,0,0,4,12,8
Acute low,EWOC during + final,True,122,4,4,4,4,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,5,8,11,0,0,5,8,11
Acute low,EWOC during + final,True,123,4,4,3,4,1,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,3,18,3,0,0,3,18,3
Acute low,EWOC during + final,True,124,4,4,3,3,0,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,3,14,7,0,0,3,14,7
Acute low,EWOC during + final,True,125,4,4,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Acute low,EWOC during + final,True,126,4,4,4,4,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,5,14,5,0,0,5,14,5
Acute low,EWOC during + final,True,127,4,4,3,3,0,96.0,120.0,False,30,24,3,4,True,True,0,0.0,0,6,8,16,0,0,0,8,16,0
Acute low,EWOC during + final,True,128,4,4,4,4,0,96.0,120.0,False,30,24,1,1,True,True,0,0.0,0,6,5,3,16,0,0,5,3,16
Acute low,EWOC during + final,True,129,4,4,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,True,130,4,4,2,3,1,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,17,7,0,0,0,17,7,0
Acute low,EWOC during + final,True,131,4,4,3,4,1,96.0,120.0,False,30,24,3,0,True,False,0,0.0,0,6,5,16,3,0,0,5,16,3
Acute low,EWOC during + final,True,132,4,4,3,4,1,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,3,12,9,0,0,3,12,9
Acute low,EWOC during + final,True,133,4,4,3,4,1,96.0,120.0,False,30,24,3,5,True,True,0,0.0,0,6,3,17,4,0,0,3,17,4
Acute low,EWOC during + final,True,134,4,4,3,3,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,135,4,4,3,4,1,96.0,120.0,False,30,24,3,4,True,True,0,0.0,0,6,6,13,5,0,0,6,13,5
Acute low,EWOC during + final,True,136,4,4,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,137,4,4,3,4,1,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,5,13,6,0,0,5,13,6
Acute low,EWOC during + final,True,138,4,4,2,2,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,139,4,4,3,3,0,96.0,120.0,False,30,24,1,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,True,140,4,4,3,4,1,96.0,120.0,False,30,24,4,5,True,True,0,0.0,0,6,4,3,17,0,0,4,3,17
Acute low,EWOC during + final,True,141,4,4,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,True,142,4,4,4,4,0,96.0,120.0,False,30,24,0,2,False,True,0,0.0,0,6,4,7,13,0,0,4,7,13
Acute low,EWOC during + final,True,143,4,4,4,4,0,96.0,120.0,False,30,24,0,2,False,True,0,0.0,0,6,3,10,11,0,0,3,10,11
Acute low,EWOC during + final,True,144,4,4,3,4,1,96.0,120.0,False,30,24,1,5,True,True,0,0.0,0,6,4,14,6,0,0,4,14,6
Acute low,EWOC during + final,True,145,4,4,4,4,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,4,9,11,0,0,4,9,11
Acute low,EWOC during + final,True,146,4,4,3,4,1,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,3,15,6,0,0,3,15,6
Acute low,EWOC during + final,True,147,4,4,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Acute low,EWOC during + final,True,148,4,4,2,2,0,96.0,120.0,False,30,24,5,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,True,149,4,4,3,4,1,96.0,120.0,False,30,24,1,5,True,True,0,0.0,0,6,5,14,5,0,0,5,14,5
Acute low,EWOC during + final,True,150,4,4,3,3,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Acute low,EWOC during + final,True,151,4,4,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,17,7,0,0,0,17,7,0
Acute low,EWOC during + final,True,152,4,4,3,4,1,96.0,120.0,False,30,24,0,4,False,True,0,0.0,0,6,5,7,12,0,0,5,7,12
Acute low,EWOC during + final,True,153,4,4,3,4,1,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,4,10,10,0,0,4,10,10
Acute low,EWOC during + final,True,154,4,4,4,4,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,4,10,10,0,0,4,10,10
Acute low,EWOC during + final,True,155,4,4,3,4,1,96.0,120.0,False,30,24,0,3,False,True,0,0.0,0,6,6,9,9,0,0,6,9,9
Acute low,EWOC during + final,True,156,4,4,4,4,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,6,6,12,0,0,6,6,12
Acute low,EWOC during + final,True,157,4,4,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,20,4,0,0,0,20,4,0
Acute low,EWOC during + final,True,158,4,4,3,4,1,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,3,18,3,0,0,3,18,3
Acute low,EWOC during + final,True,159,4,4,4,4,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,4,13,7,0,0,4,13,7
Acute low,EWOC during + final,True,160,4,4,3,3,0,96.0,120.0,False,30,24,3,4,True,True,0,0.0,0,6,10,14,0,0,0,10,14,0
Acute low,EWOC during + final,True,161,4,4,2,3,1,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Acute low,EWOC during + final,True,162,4,4,2,2,0,96.0,120.0,False,30,24,2,5,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,163,4,4,2,2,0,96.0,120.0,False,30,24,3,0,True,False,0,0.0,0,21,9,0,0,0,15,9,0,0
Acute low,EWOC during + final,True,164,4,4,3,4,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,4,10,10,0,0,4,10,10
Acute low,EWOC during + final,True,165,4,4,3,4,1,96.0,120.0,False,30,24,0,3,False,True,0,0.0,0,6,4,16,4,0,0,4,16,4
Acute low,EWOC during + final,True,166,4,4,4,4,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,5,10,9,0,0,5,10,9
Acute low,EWOC during + final,True,167,4,4,2,3,1,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,168,4,4,3,3,0,96.0,120.0,False,30,24,2,0,True,False,0,0.0,0,6,8,16,0,0,0,8,16,0
Acute low,EWOC during + final,True,169,4,4,3,4,1,96.0,120.0,False,30,24,2,5,True,True,0,0.0,0,6,4,16,4,0,0,4,16,4
Acute low,EWOC during + final,True,170,4,4,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute low,EWOC during + final,True,171,4,4,2,3,1,96.0,120.0,False,30,24,3,5,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,172,4,4,2,3,1,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,True,173,4,4,3,4,1,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,3,15,6,0,0,3,15,6
Acute low,EWOC during + final,True,174,4,4,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,4,20,0,0,0,4,20,0
Acute low,EWOC during + final,True,175,4,4,3,4,1,96.0,120.0,False,30,24,2,0,True,False,0,0.0,0,6,3,14,7,0,0,3,14,7
Acute low,EWOC during + final,True,176,4,4,2,2,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,177,4,4,3,4,1,96.0,120.0,False,30,24,2,5,True,True,0,0.0,0,6,9,11,4,0,0,9,11,4
Acute low,EWOC during + final,True,178,4,4,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,22,2,0,0,0,22,2,0
Acute low,EWOC during + final,True,179,4,4,3,3,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,9,15,6,0,0,3,15,6,0
Acute low,EWOC during + final,True,180,4,4,3,4,1,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,5,10,9,0,0,5,10,9
Acute low,EWOC during + final,True,181,4,4,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,7,17,0,0,0,7,17,0
Acute low,EWOC during + final,True,182,4,4,3,4,1,96.0,120.0,False,30,24,0,6,False,True,0,0.0,0,6,5,15,4,0,0,5,15,4
Acute low,EWOC during + final,True,183,4,4,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Acute low,EWOC during + final,True,184,4,4,3,4,1,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,6,14,4,0,0,6,14,4
Acute low,EWOC during + final,True,185,4,4,4,4,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,6,15,3,0,0,6,15,3
Acute low,EWOC during + final,True,186,4,4,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,13,11,0,0,0,13,11,0
Acute low,EWOC during + final,True,187,4,4,3,3,0,96.0,120.0,False,30,24,1,1,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Acute low,EWOC during + final,True,188,4,4,4,4,0,96.0,120.0,False,30,24,1,1,True,True,0,0.0,0,6,5,9,10,0,0,5,9,10
Acute low,EWOC during + final,True,189,4,4,2,2,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,190,4,4,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,191,4,4,2,3,1,96.0,120.0,False,30,24,3,7,True,True,0,0.0,0,6,11,9,4,0,0,11,9,4
Acute low,EWOC during + final,True,192,4,4,3,4,1,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,4,16,4,0,0,4,16,4
Acute low,EWOC during + final,True,193,4,4,4,4,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,4,8,12,0,0,4,8,12
Acute low,EWOC during + final,True,194,4,4,3,4,1,96.0,120.0,False,30,24,2,6,True,True,0,0.0,0,6,5,9,10,0,0,5,9,10
Acute low,EWOC during + final,True,195,4,4,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,17,7,0,0,0,17,7,0
Acute low,EWOC during + final,True,196,4,4,2,2,0,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute low,EWOC during + final,True,197,4,4,4,4,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,3,16,5,0,0,3,16,5
Acute low,EWOC during + final,True,198,4,4,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Acute low,EWOC during + final,True,199,4,4,3,4,1,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,3,16,5,0,0,3,16,5
Acute low,EWOC during + final,True,200,4,4,3,3,0,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,16,8,0,0,0,16,8,0
Acute low,EWOC during + final,False,1,4,4,4,4,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,3,9,12,0,0,3,9,12
Acute low,EWOC during + final,False,2,4,4,3,4,1,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,3,9,12,0,0,3,9,12
Acute low,EWOC during + final,False,3,4,4,3,3,0,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,False,4,4,4,2,3,1,96.0,120.0,False,30,24,3,0,True,False,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,False,5,4,4,3,3,0,96.0,120.0,False,30,24,3,0,True,False,0,0.0,0,6,3,21,0,0,0,3,21,0
Acute low,EWOC during + final,False,6,4,4,4,4,0,96.0,120.0,False,30,24,1,1,True,True,0,0.0,0,6,3,9,12,0,0,3,9,12
Acute low,EWOC during + final,False,7,4,4,2,2,0,96.0,120.0,False,30,24,6,3,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Acute low,EWOC during + final,False,8,4,4,3,3,0,96.0,120.0,False,30,24,1,0,True,False,0,0.0,0,6,3,21,0,0,0,3,21,0
Acute low,EWOC during + final,False,9,4,4,2,3,1,96.0,120.0,False,30,24,3,0,True,False,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,False,10,4,4,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Acute low,EWOC during + final,False,11,4,4,3,4,1,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,3,15,6,0,0,3,15,6
Acute low,EWOC during + final,False,12,4,4,3,3,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,3,15,6,0,0,3,15,6
Acute low,EWOC during + final,False,13,4,4,2,3,1,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Acute low,EWOC during + final,False,14,4,4,4,4,0,96.0,120.0,False,30,24,0,4,False,True,0,0.0,0,6,3,6,15,0,0,3,6,15
Acute low,EWOC during + final,False,15,4,4,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,False,16,4,4,3,3,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Acute low,EWOC during + final,False,17,4,4,2,3,1,96.0,120.0,False,30,24,1,6,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Acute low,EWOC during + final,False,18,4,4,3,4,1,96.0,120.0,False,30,24,2,0,True,False,0,0.0,0,6,3,18,3,0,0,3,18,3
Acute low,EWOC during + final,False,19,4,4,3,3,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Acute low,EWOC during + final,False,20,4,4,3,3,0,96.0,120.0,False,30,24,1,4,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Acute low,EWOC during + final,False,21,4,4,3,3,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Acute low,EWOC during + final,False,22,4,4,3,4,1,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,3,15,6,0,0,3,15,6
Acute low,EWOC during + final,False,23,4,4,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
